N,EMPLOYEE_ID,TRUCK_ID,DATE
55,602692,1046,2010-10-30
56,602692,1046,2010-10-31
58,602692,70669,2010-11-02
59,602692,70669,2010-11-03
60,602692,70669,2010-11-04
61,602692,1046,2010-11-05
62,602692,393204,2010-11-06
63,602692,93617,2010-11-07
66,602692,1046,2010-11-10
67,602692,1046,2010-11-11
68,602692,1046,2010-11-12
69,602692,70669,2010-11-13
70,602692,1046,2010-11-14
1,604566,372433,2010-09-06
2,604566,372433,2010-09-07
3,604566,372433,2010-09-08
3,604566,372433,2010-09-08
5,604566,372433,2010-09-10
6,604566,372433,2010-09-11
7,604566,372433,2010-09-12
8,604566,372433,2010-09-13
9,604566,372433,2010-09-14
10,604566,372433,2010-09-15
11,604566,372433,2010-09-16
12,604566,372433,2010-09-17
13,604566,372433,2010-09-18
14,604566,372433,2010-09-19
15,604566,372433,2010-09-20
15,604566,372433,2010-09-20
18,604566,372433,2010-09-23
19,604566,372433,2010-09-24
19,604566,58350,2010-09-24
20,604566,58350,2010-09-25
21,604566,372433,2010-09-26
22,604566,992,2010-09-27
23,604566,992,2010-09-28
24,604566,992,2010-09-29
25,604566,372433,2010-09-30
26,604566,372433,2010-10-01
27,604566,372433,2010-10-02
28,604566,372433,2010-10-03
29,604566,372433,2010-10-04
30,604566,372433,2010-10-05
31,604566,372433,2010-10-06
32,604566,372433,2010-10-07
33,604566,992,2010-10-08
35,604566,372433,2010-10-10
36,604566,992,2010-10-11
39,604566,992,2010-10-14
40,604566,372433,2010-10-15
41,604566,992,2010-10-16
42,604566,992,2010-10-17
43,604566,372433,2010-10-18
44,604566,372433,2010-10-19
45,604566,372433,2010-10-20
46,604566,372433,2010-10-21
49,604566,372433,2010-10-24
50,604566,372433,2010-10-25
52,604566,372433,2010-10-27
53,604566,992,2010-10-28
54,604566,372433,2010-10-29
56,604566,372433,2010-10-31
57,604566,992,2010-11-01
59,604566,992,2010-11-03
60,604566,372433,2010-11-04
61,604566,992,2010-11-05
63,604566,992,2010-11-07
64,604566,372433,2010-11-08
66,604566,372433,2010-11-10
67,604566,372433,2010-11-11
68,604566,372433,2010-11-12
70,604566,372433,2010-11-14
8,602817,393171,2010-09-13
9,602817,94609,2010-09-14
9,602817,393171,2010-09-14
11,602817,94609,2010-09-16
12,602817,393171,2010-09-17
13,602817,393171,2010-09-18
14,602817,372434,2010-09-19
15,602817,393171,2010-09-20
18,602817,94609,2010-09-23
19,602817,94609,2010-09-24
20,602817,393171,2010-09-25
20,602817,393171,2010-09-25
21,602817,393171,2010-09-26
21,602817,393171,2010-09-26
22,602817,393171,2010-09-27
25,602817,372434,2010-09-30
26,602817,393171,2010-10-01
27,602817,393171,2010-10-02
27,602817,70691,2010-10-02
28,602817,393171,2010-10-03
28,602817,393171,2010-10-03
29,602817,94609,2010-10-04
32,602817,94609,2010-10-07
33,602817,94609,2010-10-08
34,602817,393171,2010-10-09
34,602817,372434,2010-10-09
35,602817,393171,2010-10-10
36,602817,94609,2010-10-11
37,602817,393171,2010-10-12
39,602817,94609,2010-10-14
40,602817,94609,2010-10-15
41,602817,94609,2010-10-16
41,602817,393171,2010-10-16
42,602817,393171,2010-10-17
42,602817,94609,2010-10-17
43,602817,393171,2010-10-18
44,602817,393171,2010-10-19
46,602817,94609,2010-10-21
47,602817,94609,2010-10-22
47,602817,94609,2010-10-22
48,602817,393171,2010-10-23
49,602817,94609,2010-10-24
49,602817,393171,2010-10-24
50,602817,94609,2010-10-25
51,602817,372434,2010-10-26
54,602817,393171,2010-10-29
55,602817,393171,2010-10-30
56,602817,393171,2010-10-31
56,602817,393171,2010-10-31
57,602817,94609,2010-11-01
58,602817,372434,2010-11-02
60,602817,94609,2010-11-04
61,602817,94609,2010-11-05
62,602817,393171,2010-11-06
63,602817,94609,2010-11-07
64,602817,94609,2010-11-08
67,602817,393171,2010-11-11
68,602817,393171,2010-11-12
69,602817,393171,2010-11-13
70,602817,94609,2010-11-14
4,602815,393173,2010-09-09
7,602815,393173,2010-09-12
8,602815,393173,2010-09-13
9,602815,70665,2010-09-14
10,602815,393173,2010-09-15
13,602815,70665,2010-09-18
14,602815,393173,2010-09-19
15,602815,76627,2010-09-20
16,602815,1046,2010-09-21
17,602815,393173,2010-09-22
20,602815,393173,2010-09-25
21,602815,393173,2010-09-26
22,602815,393173,2010-09-27
24,602815,393173,2010-09-29
27,602815,70665,2010-10-02
28,602815,70665,2010-10-03
29,602815,393173,2010-10-04
30,602815,393173,2010-10-05
31,602815,393173,2010-10-06
32,602815,393173,2010-10-07
34,602815,76627,2010-10-09
34,602815,70665,2010-10-09
35,602815,393173,2010-10-10
36,602815,393173,2010-10-11
37,602815,393173,2010-10-12
38,602815,393173,2010-10-13
39,602815,393173,2010-10-14
41,602815,393173,2010-10-16
42,602815,393173,2010-10-17
43,602815,393173,2010-10-18
44,602815,393173,2010-10-19
45,602815,393173,2010-10-20
46,602815,393173,2010-10-21
48,602815,76627,2010-10-23
48,602815,70665,2010-10-23
49,602815,393173,2010-10-24
50,602815,4017,2010-10-25
51,602815,393173,2010-10-26
52,602815,393173,2010-10-27
53,602815,393173,2010-10-28
56,602815,393173,2010-10-31
57,602815,1269,2010-11-01
58,602815,76627,2010-11-02
59,602815,393173,2010-11-03
60,602815,393173,2010-11-04
63,602815,393173,2010-11-07
64,602815,4007,2010-11-08
65,602815,93608,2010-11-09
66,602815,393173,2010-11-10
67,602815,70665,2010-11-11
70,602815,70665,2010-11-14
1,500427,393195,2010-09-06
1,500427,393186,2010-09-06
2,500427,393186,2010-09-07
2,500427,393195,2010-09-07
3,500427,393186,2010-09-08
3,500427,393195,2010-09-08
4,500427,393186,2010-09-09
5,500427,393186,2010-09-10
8,500427,393186,2010-09-13
8,500427,393195,2010-09-13
9,500427,393186,2010-09-14
9,500427,393195,2010-09-14
10,500427,393186,2010-09-15
11,500427,393186,2010-09-16
12,500427,393186,2010-09-17
15,500427,393186,2010-09-20
15,500427,393186,2010-09-20
17,500427,393186,2010-09-22
18,500427,393186,2010-09-23
19,500427,393186,2010-09-24
22,500427,393186,2010-09-27
22,500427,393195,2010-09-27
23,500427,393186,2010-09-28
23,500427,393186,2010-09-28
24,500427,393186,2010-09-29
24,500427,393186,2010-09-29
25,500427,393186,2010-09-30
26,500427,70694,2010-10-01
26,500427,393186,2010-10-01
29,500427,393186,2010-10-04
29,500427,393195,2010-10-04
30,500427,393186,2010-10-05
30,500427,393195,2010-10-05
31,500427,393186,2010-10-06
32,500427,393186,2010-10-07
33,500427,393186,2010-10-08
36,500427,393186,2010-10-11
38,500427,393186,2010-10-13
39,500427,393186,2010-10-14
40,500427,393186,2010-10-15
43,500427,393195,2010-10-18
43,500427,393186,2010-10-18
44,500427,393186,2010-10-19
45,500427,393186,2010-10-20
46,500427,393186,2010-10-21
47,500427,393186,2010-10-22
50,500427,393186,2010-10-25
51,500427,393186,2010-10-26
51,500427,393186,2010-10-26
52,500427,393186,2010-10-27
53,500427,393186,2010-10-28
54,500427,393186,2010-10-29
57,500427,393186,2010-11-01
57,500427,393186,2010-11-01
58,500427,393186,2010-11-02
58,500427,393195,2010-11-02
59,500427,393186,2010-11-03
60,500427,393186,2010-11-04
61,500427,393186,2010-11-05
61,500427,70694,2010-11-05
64,500427,393186,2010-11-08
64,500427,393186,2010-11-08
65,500427,393186,2010-11-09
65,500427,393186,2010-11-09
66,500427,393195,2010-11-10
67,500427,393195,2010-11-11
68,500427,393186,2010-11-12
22,604823,393186,2010-09-27
2,604567,70663,2010-09-07
3,604567,70663,2010-09-08
4,604567,70663,2010-09-09
5,604567,70663,2010-09-10
8,604567,70663,2010-09-13
9,604567,70663,2010-09-14
10,604567,70663,2010-09-15
11,604567,70663,2010-09-16
12,604567,70663,2010-09-17
15,604567,70663,2010-09-20
16,604567,70663,2010-09-21
17,604567,70663,2010-09-22
18,604567,70663,2010-09-23
19,604567,70663,2010-09-24
22,604567,70663,2010-09-27
23,604567,70663,2010-09-28
24,604567,70663,2010-09-29
25,604567,70663,2010-09-30
26,604567,70663,2010-10-01
1,500429,393194,2010-09-06
2,500429,393194,2010-09-07
3,500429,393194,2010-09-08
4,500429,393194,2010-09-09
5,500429,393194,2010-09-10
6,500429,393194,2010-09-11
8,500429,393194,2010-09-13
9,500429,393194,2010-09-14
10,500429,393194,2010-09-15
11,500429,56353,2010-09-16
11,500429,393194,2010-09-16
12,500429,56353,2010-09-17
13,500429,393194,2010-09-18
15,500429,56353,2010-09-20
16,500429,393194,2010-09-21
18,500429,56353,2010-09-23
19,500429,56353,2010-09-24
20,500429,393194,2010-09-25
22,500429,56353,2010-09-27
23,500429,393194,2010-09-28
24,500429,393194,2010-09-29
25,500429,393194,2010-09-30
26,500429,393194,2010-10-01
26,500429,393194,2010-10-01
27,500429,393194,2010-10-02
29,500429,56353,2010-10-04
30,500429,393194,2010-10-05
31,500429,393194,2010-10-06
32,500429,393194,2010-10-07
33,500429,393194,2010-10-08
37,500429,393194,2010-10-12
38,500429,393194,2010-10-13
39,500429,56353,2010-10-14
40,500429,393194,2010-10-15
41,500429,393194,2010-10-16
43,500429,393194,2010-10-18
44,500429,393194,2010-10-19
45,500429,393194,2010-10-20
46,500429,56353,2010-10-21
47,500429,393194,2010-10-22
50,500429,393194,2010-10-25
51,500429,393194,2010-10-26
52,500429,393194,2010-10-27
53,500429,393194,2010-10-28
54,500429,393194,2010-10-29
55,500429,393194,2010-10-30
57,500429,56353,2010-11-01
58,500429,393194,2010-11-02
59,500429,393194,2010-11-03
60,500429,56353,2010-11-04
61,500429,393194,2010-11-05
62,500429,393194,2010-11-06
65,500429,393194,2010-11-09
66,500429,393194,2010-11-10
67,500429,393194,2010-11-11
68,500429,393194,2010-11-12
69,500429,393194,2010-11-13
1,602699,1171,2010-09-06
6,602699,1171,2010-09-11
7,602699,1171,2010-09-12
13,602699,1171,2010-09-18
14,602699,1171,2010-09-19
20,602699,1171,2010-09-25
21,602699,1171,2010-09-26
27,602699,1171,2010-10-02
28,602699,1171,2010-10-03
34,602699,1171,2010-10-09
35,602699,1171,2010-10-10
41,602699,1171,2010-10-16
42,602699,1171,2010-10-17
48,602699,1171,2010-10-23
49,602699,1171,2010-10-24
55,602699,1171,2010-10-30
56,602699,1171,2010-10-31
62,602699,1171,2010-11-06
63,602699,1171,2010-11-07
69,602699,1171,2010-11-13
70,602699,1171,2010-11-14
35,500234,393194,2010-10-10
36,500234,1279,2010-10-11
42,500234,393194,2010-10-17
43,500234,393186,2010-10-18
47,500234,393194,2010-10-22
48,500234,393194,2010-10-23
51,500234,1279,2010-10-26
56,500234,393194,2010-10-31
70,500234,1279,2010-11-14
10,604813,393192,2010-09-15
11,604813,393192,2010-09-16
12,604813,393192,2010-09-17
14,604813,393192,2010-09-19
15,604813,393192,2010-09-20
17,604813,393192,2010-09-22
18,604813,393192,2010-09-23
19,604813,70697,2010-09-24
19,604813,393192,2010-09-24
21,604813,393192,2010-09-26
22,604813,393192,2010-09-27
24,604813,393192,2010-09-29
25,604813,393192,2010-09-30
26,604813,393192,2010-10-01
28,604813,393192,2010-10-03
29,604813,393192,2010-10-04
31,604813,393192,2010-10-06
32,604813,70697,2010-10-07
33,604813,393192,2010-10-08
35,604813,393192,2010-10-10
36,604813,372432,2010-10-11
38,604813,70697,2010-10-13
39,604813,70697,2010-10-14
40,604813,70697,2010-10-15
42,604813,393192,2010-10-17
43,604813,372432,2010-10-18
45,604813,393192,2010-10-20
46,604813,70697,2010-10-21
47,604813,4003,2010-10-22
49,604813,393192,2010-10-24
50,604813,393192,2010-10-25
52,604813,393192,2010-10-27
53,604813,393192,2010-10-28
54,604813,70697,2010-10-29
56,604813,393192,2010-10-31
57,604813,393192,2010-11-01
59,604813,393192,2010-11-03
60,604813,70697,2010-11-04
61,604813,74117,2010-11-05
64,604813,70697,2010-11-08
66,604813,393192,2010-11-10
67,604813,393192,2010-11-11
68,604813,393192,2010-11-12
70,604813,393192,2010-11-14
2,500926,93615,2010-09-07
4,500926,372435,2010-09-09
7,500926,393173,2010-09-12
9,500926,1187,2010-09-14
11,500926,93615,2010-09-16
14,500926,93615,2010-09-19
15,500926,93615,2010-09-20
16,500926,93615,2010-09-21
18,500926,93615,2010-09-23
21,500926,4024,2010-09-26
22,500926,74643,2010-09-27
23,500926,93615,2010-09-28
25,500926,93615,2010-09-30
28,500926,4024,2010-10-03
29,500926,93615,2010-10-04
30,500926,4024,2010-10-05
38,500926,93615,2010-10-13
39,500926,4024,2010-10-14
42,500926,74643,2010-10-17
43,500926,93615,2010-10-18
44,500926,4024,2010-10-19
45,500926,93615,2010-10-20
46,500926,93615,2010-10-21
49,500926,93615,2010-10-24
50,500926,4024,2010-10-25
51,500926,4024,2010-10-26
52,500926,93615,2010-10-27
53,500926,93615,2010-10-28
56,500926,93612,2010-10-31
58,500926,4024,2010-11-02
59,500926,93615,2010-11-03
60,500926,93615,2010-11-04
63,500926,4024,2010-11-07
64,500926,4012,2010-11-08
65,500926,4024,2010-11-09
66,500926,93615,2010-11-10
67,500926,93615,2010-11-11
70,500926,93615,2010-11-14
1,602990,70611,2010-09-06
2,602990,70611,2010-09-07
2,602990,70611,2010-09-07
3,602990,70611,2010-09-08
5,602990,70611,2010-09-10
7,602990,70611,2010-09-12
8,602990,70611,2010-09-13
9,602990,70611,2010-09-14
11,602990,70611,2010-09-16
12,602990,70611,2010-09-17
14,602990,70611,2010-09-19
15,602990,70611,2010-09-20
15,602990,70611,2010-09-20
16,602990,70611,2010-09-21
17,602990,70611,2010-09-22
18,602990,70611,2010-09-23
19,602990,70611,2010-09-24
22,602990,93618,2010-09-27
23,602990,70607,2010-09-28
24,602990,93618,2010-09-29
25,602990,70611,2010-09-30
30,602990,70607,2010-10-05
31,602990,70611,2010-10-06
32,602990,70611,2010-10-07
33,602990,70611,2010-10-08
36,602990,70611,2010-10-11
37,602990,93618,2010-10-12
38,602990,70611,2010-10-13
39,602990,70611,2010-10-14
40,602990,70611,2010-10-15
42,602990,70611,2010-10-17
43,602990,70611,2010-10-18
44,602990,70607,2010-10-19
50,602990,70611,2010-10-25
51,602990,70611,2010-10-26
52,602990,70611,2010-10-27
53,602990,70611,2010-10-28
54,602990,70611,2010-10-29
56,602990,70611,2010-10-31
57,602990,70611,2010-11-01
58,602990,70611,2010-11-02
59,602990,70607,2010-11-03
60,602990,70611,2010-11-04
63,602990,70611,2010-11-07
64,602990,70611,2010-11-08
65,602990,70611,2010-11-09
66,602990,70611,2010-11-10
67,602990,70611,2010-11-11
70,602990,70611,2010-11-14
7,500929,70688,2010-09-12
8,500929,70695,2010-09-13
15,500929,70695,2010-09-20
21,500929,70695,2010-09-26
22,500929,70695,2010-09-27
28,500929,70695,2010-10-03
29,500929,70695,2010-10-04
42,500929,70695,2010-10-17
43,500929,70695,2010-10-18
44,500929,70695,2010-10-19
49,500929,393195,2010-10-24
50,500929,70688,2010-10-25
55,500929,393195,2010-10-30
56,500929,70695,2010-10-31
63,500929,393195,2010-11-07
64,500929,70695,2010-11-08
65,500929,393195,2010-11-09
69,500929,70695,2010-11-13
70,500929,70695,2010-11-14
6,602994,70613,2010-09-11
7,602994,56306,2010-09-12
13,602994,70613,2010-09-18
14,602994,70613,2010-09-19
20,602994,70613,2010-09-25
21,602994,70613,2010-09-26
27,602994,70613,2010-10-02
28,602994,70613,2010-10-03
34,602994,70613,2010-10-09
35,602994,70613,2010-10-10
41,602994,70613,2010-10-16
42,602994,70613,2010-10-17
48,602994,70613,2010-10-23
49,602994,70613,2010-10-24
55,602994,70613,2010-10-30
56,602994,70613,2010-10-31
62,602994,70613,2010-11-06
63,602994,70613,2010-11-07
69,602994,70613,2010-11-13
70,602994,70613,2010-11-14
2,600760,372431,2010-09-07
3,600760,372431,2010-09-08
6,600760,393193,2010-09-11
7,600760,70695,2010-09-12
8,600760,372431,2010-09-13
9,600760,70695,2010-09-14
10,600760,393199,2010-09-15
13,600760,70695,2010-09-18
14,600760,70695,2010-09-19
15,600760,393199,2010-09-20
16,600760,393199,2010-09-21
20,600760,70695,2010-09-25
22,600760,372431,2010-09-27
23,600760,70695,2010-09-28
24,600760,70695,2010-09-29
27,600760,4001,2010-10-02
28,600760,372431,2010-10-03
30,600760,70695,2010-10-05
31,600760,393199,2010-10-06
34,600760,70695,2010-10-09
35,600760,70695,2010-10-10
36,600760,70695,2010-10-11
37,600760,372431,2010-10-12
41,600760,70695,2010-10-16
42,600760,393199,2010-10-17
44,600760,372431,2010-10-19
45,600760,70695,2010-10-20
49,600760,70695,2010-10-24
50,600760,372431,2010-10-25
51,600760,393199,2010-10-26
52,600760,393199,2010-10-27
56,600760,372431,2010-10-31
57,600760,70695,2010-11-01
58,600760,70695,2010-11-02
59,600760,70695,2010-11-03
63,600760,372431,2010-11-07
64,600760,372431,2010-11-08
65,600760,70695,2010-11-09
66,600760,393199,2010-11-10
69,600760,70695,2010-11-13
70,600760,372431,2010-11-14
1,600762,1171,2010-09-06
3,600762,1171,2010-09-08
4,600762,70695,2010-09-09
5,600762,1171,2010-09-10
6,600762,393175,2010-09-11
7,600762,1171,2010-09-12
8,600762,1171,2010-09-13
11,600762,1171,2010-09-16
12,600762,1171,2010-09-17
13,600762,1171,2010-09-18
14,600762,1171,2010-09-19
15,600762,1171,2010-09-20
18,600762,1171,2010-09-23
19,600762,1171,2010-09-24
20,600762,74642,2010-09-25
21,600762,70695,2010-09-26
22,600762,1171,2010-09-27
26,600762,1171,2010-10-01
27,600762,1171,2010-10-02
28,600762,74642,2010-10-03
29,600762,1171,2010-10-04
32,600762,1171,2010-10-07
33,600762,74642,2010-10-08
34,600762,1171,2010-10-09
35,600762,1171,2010-10-10
36,600762,1171,2010-10-11
39,600762,1171,2010-10-14
40,600762,74642,2010-10-15
41,600762,74642,2010-10-16
42,600762,1171,2010-10-17
43,600762,1171,2010-10-18
46,600762,74642,2010-10-21
47,600762,1171,2010-10-22
48,600762,70695,2010-10-23
49,600762,1171,2010-10-24
50,600762,74642,2010-10-25
53,600762,1171,2010-10-28
54,600762,1171,2010-10-29
55,600762,70695,2010-10-30
56,600762,74642,2010-10-31
57,600762,1171,2010-11-01
60,600762,74642,2010-11-04
61,600762,74642,2010-11-05
62,600762,70667,2010-11-06
63,600762,74642,2010-11-07
64,600762,1171,2010-11-08
68,600762,1171,2010-11-12
69,600762,74642,2010-11-13
70,600762,74642,2010-11-14
1,601051,393179,2010-09-06
5,601051,393179,2010-09-10
6,601051,393190,2010-09-11
7,601051,74642,2010-09-12
7,601051,393179,2010-09-12
8,601051,58350,2010-09-13
8,601051,393199,2010-09-13
11,601051,74642,2010-09-16
13,601051,70658,2010-09-18
13,601051,393175,2010-09-18
14,601051,1168,2010-09-19
14,601051,393179,2010-09-19
15,601051,393179,2010-09-20
15,601051,74642,2010-09-20
15,601051,74642,2010-09-20
19,601051,74642,2010-09-24
20,601051,70658,2010-09-25
20,601051,4028,2010-09-25
21,601051,76622,2010-09-26
21,601051,74642,2010-09-26
26,601051,393200,2010-10-01
27,601051,74642,2010-10-02
27,601051,393179,2010-10-02
27,601051,74642,2010-10-02
28,601051,70658,2010-10-03
28,601051,74642,2010-10-03
29,601051,393179,2010-10-04
33,601051,393179,2010-10-08
34,601051,393181,2010-10-09
34,601051,74642,2010-10-09
35,601051,393179,2010-10-10
39,601051,74642,2010-10-14
40,601051,70658,2010-10-15
41,601051,393179,2010-10-16
41,601051,74642,2010-10-16
42,601051,70658,2010-10-17
42,601051,74642,2010-10-17
43,601051,74642,2010-10-18
43,601051,70658,2010-10-18
43,601051,74642,2010-10-18
45,601051,74642,2010-10-20
45,601051,393179,2010-10-20
46,601051,393179,2010-10-21
47,601051,393179,2010-10-22
48,601051,74642,2010-10-23
48,601051,70658,2010-10-23
49,601051,70658,2010-10-24
49,601051,74642,2010-10-24
53,601051,74642,2010-10-28
54,601051,74642,2010-10-29
55,601051,74642,2010-10-30
55,601051,393179,2010-10-30
56,601051,70658,2010-10-31
57,601051,74642,2010-11-01
57,601051,74642,2010-11-01
57,601051,74642,2010-11-01
61,601051,393179,2010-11-05
62,601051,74642,2010-11-06
62,601051,74640,2010-11-06
63,601051,70658,2010-11-07
64,601051,74642,2010-11-08
64,601051,70658,2010-11-08
64,601051,393179,2010-11-08
68,601051,393179,2010-11-12
69,601051,74642,2010-11-13
69,601051,93617,2010-11-13
69,601051,999,2010-11-13
70,601051,74642,2010-11-14
1,604673,70612,2010-09-06
2,604673,74640,2010-09-07
3,604673,74640,2010-09-08
4,604673,74640,2010-09-09
5,604673,74640,2010-09-10
8,604673,74640,2010-09-13
9,604673,74640,2010-09-14
10,604673,74640,2010-09-15
11,604673,74640,2010-09-16
12,604673,74640,2010-09-17
15,604673,74640,2010-09-20
16,604673,74640,2010-09-21
17,604673,74640,2010-09-22
18,604673,74640,2010-09-23
19,604673,74640,2010-09-24
22,604673,74640,2010-09-27
23,604673,74640,2010-09-28
24,604673,74640,2010-09-29
25,604673,74640,2010-09-30
26,604673,74640,2010-10-01
29,604673,74640,2010-10-04
30,604673,74640,2010-10-05
31,604673,74640,2010-10-06
32,604673,74640,2010-10-07
33,604673,74640,2010-10-08
36,604673,74640,2010-10-11
37,604673,74640,2010-10-12
38,604673,74640,2010-10-13
39,604673,74640,2010-10-14
43,604673,74640,2010-10-18
44,604673,74640,2010-10-19
45,604673,74640,2010-10-20
46,604673,74640,2010-10-21
47,604673,74640,2010-10-22
50,604673,74640,2010-10-25
51,604673,74640,2010-10-26
52,604673,74640,2010-10-27
53,604673,74640,2010-10-28
57,604673,74640,2010-11-01
58,604673,74640,2010-11-02
59,604673,74640,2010-11-03
60,604673,74640,2010-11-04
61,604673,74640,2010-11-05
64,604673,74640,2010-11-08
65,604673,74640,2010-11-09
66,604673,74640,2010-11-10
67,604673,74640,2010-11-11
68,604673,74640,2010-11-12
1,604676,70686,2010-09-06
2,604676,70686,2010-09-07
3,604676,70686,2010-09-08
4,604676,70686,2010-09-09
8,604676,70686,2010-09-13
10,604676,393187,2010-09-15
11,604676,393187,2010-09-16
12,604676,70686,2010-09-17
15,604676,393187,2010-09-20
16,604676,76626,2010-09-21
17,604676,70686,2010-09-22
18,604676,76626,2010-09-23
19,604676,70686,2010-09-24
22,604676,393187,2010-09-27
23,604676,70686,2010-09-28
24,604676,70686,2010-09-29
26,604676,393187,2010-10-01
29,604676,70686,2010-10-04
30,604676,70686,2010-10-05
31,604676,393187,2010-10-06
32,604676,70686,2010-10-07
33,604676,70686,2010-10-08
36,604676,4007,2010-10-11
37,604676,70686,2010-10-12
38,604676,70686,2010-10-13
39,604676,393187,2010-10-14
43,604676,76626,2010-10-18
44,604676,70686,2010-10-19
46,604676,76626,2010-10-21
47,604676,74644,2010-10-22
50,604676,393187,2010-10-25
51,604676,70686,2010-10-26
52,604676,70686,2010-10-27
53,604676,76626,2010-10-28
54,604676,393187,2010-10-29
58,604676,393187,2010-11-02
59,604676,393187,2010-11-03
60,604676,393187,2010-11-04
61,604676,76626,2010-11-05
64,604676,1134,2010-11-08
65,604676,1269,2010-11-09
66,604676,70686,2010-11-10
67,604676,70686,2010-11-11
68,604676,70686,2010-11-12
70,604676,70686,2010-11-14
2,602422,74639,2010-09-07
3,602422,74639,2010-09-08
4,602422,74638,2010-09-09
7,602422,74639,2010-09-12
8,602422,74639,2010-09-13
10,602422,74639,2010-09-15
11,602422,74638,2010-09-16
14,602422,74639,2010-09-19
15,602422,93606,2010-09-20
16,602422,74639,2010-09-21
17,602422,74639,2010-09-22
18,602422,74639,2010-09-23
21,602422,908,2010-09-26
22,602422,4018,2010-09-27
23,602422,74639,2010-09-28
24,602422,74639,2010-09-29
25,602422,74638,2010-09-30
28,602422,74639,2010-10-03
29,602422,4001,2010-10-04
30,602422,74639,2010-10-05
31,602422,74639,2010-10-06
32,602422,74638,2010-10-07
35,602422,74639,2010-10-10
36,602422,70663,2010-10-11
37,602422,74639,2010-10-12
38,602422,74639,2010-10-13
39,602422,74638,2010-10-14
49,602422,93606,2010-10-24
50,602422,4026,2010-10-25
51,602422,74638,2010-10-26
52,602422,74638,2010-10-27
53,602422,74638,2010-10-28
56,602422,93606,2010-10-31
57,602422,393203,2010-11-01
58,602422,74638,2010-11-02
59,602422,74638,2010-11-03
60,602422,74638,2010-11-04
63,602422,4015,2010-11-07
64,602422,992,2010-11-08
65,602422,74639,2010-11-09
66,602422,93606,2010-11-10
67,602422,74638,2010-11-11
70,602422,70689,2010-11-14
1,604675,906,2010-09-06
2,604675,74643,2010-09-07
4,604675,74643,2010-09-09
5,604675,74643,2010-09-10
6,604675,74643,2010-09-11
7,604675,74643,2010-09-12
8,604675,74643,2010-09-13
9,604675,74643,2010-09-14
11,604675,74643,2010-09-16
12,604675,74643,2010-09-17
13,604675,74643,2010-09-18
13,604675,922,2010-09-18
14,604675,74643,2010-09-19
15,604675,74643,2010-09-20
18,604675,74643,2010-09-23
19,604675,74643,2010-09-24
20,604675,74643,2010-09-25
21,604675,74643,2010-09-26
22,604675,74643,2010-09-27
25,604675,74643,2010-09-30
26,604675,74643,2010-10-01
27,604675,74643,2010-10-02
28,604675,74643,2010-10-03
29,604675,74643,2010-10-04
31,604675,74643,2010-10-06
32,604675,906,2010-10-07
33,604675,74643,2010-10-08
34,604675,74643,2010-10-09
36,604675,74643,2010-10-11
39,604675,906,2010-10-14
40,604675,74643,2010-10-15
40,604675,74643,2010-10-15
41,604675,74643,2010-10-16
42,604675,74643,2010-10-17
43,604675,74643,2010-10-18
46,604675,74643,2010-10-21
47,604675,906,2010-10-22
48,604675,74643,2010-10-23
49,604675,74643,2010-10-24
50,604675,74643,2010-10-25
54,604675,906,2010-10-29
55,604675,74643,2010-10-30
56,604675,74643,2010-10-31
57,604675,74643,2010-11-01
60,604675,906,2010-11-04
61,604675,922,2010-11-05
62,604675,74643,2010-11-06
63,604675,74643,2010-11-07
64,604675,74643,2010-11-08
67,604675,906,2010-11-11
68,604675,74643,2010-11-12
69,604675,74643,2010-11-13
70,604675,74643,2010-11-14
2,604677,70659,2010-09-07
3,604677,70659,2010-09-08
4,604677,70659,2010-09-09
5,604677,70659,2010-09-10
6,604677,70659,2010-09-11
7,604677,70659,2010-09-12
8,604677,70659,2010-09-13
10,604677,393174,2010-09-15
13,604677,70659,2010-09-18
13,604677,70659,2010-09-18
14,604677,70659,2010-09-19
15,604677,70659,2010-09-20
16,604677,70659,2010-09-21
17,604677,70659,2010-09-22
20,604677,393174,2010-09-25
21,604677,393174,2010-09-26
22,604677,70659,2010-09-27
23,604677,70659,2010-09-28
24,604677,70659,2010-09-29
27,604677,70659,2010-10-02
28,604677,393174,2010-10-03
29,604677,4017,2010-10-04
30,604677,70659,2010-10-05
34,604677,70659,2010-10-09
35,604677,4017,2010-10-10
36,604677,4017,2010-10-11
37,604677,70659,2010-10-12
38,604677,393174,2010-10-13
41,604677,393174,2010-10-16
44,604677,70659,2010-10-19
45,604677,393174,2010-10-20
48,604677,4017,2010-10-23
49,604677,4017,2010-10-24
50,604677,70659,2010-10-25
51,604677,4017,2010-10-26
52,604677,393174,2010-10-27
55,604677,70659,2010-10-30
55,604677,393174,2010-10-30
56,604677,393174,2010-10-31
57,604677,70659,2010-11-01
58,604677,4017,2010-11-02
59,604677,4017,2010-11-03
59,604677,70659,2010-11-03
62,604677,70659,2010-11-06
63,604677,4017,2010-11-07
64,604677,70659,2010-11-08
65,604677,70659,2010-11-09
66,604677,70659,2010-11-10
69,604677,70659,2010-11-13
70,604677,4017,2010-11-14
2,602588,393172,2010-09-07
3,602588,393172,2010-09-08
4,602588,93612,2010-09-09
7,602588,393172,2010-09-12
15,602588,4026,2010-09-20
16,602588,393172,2010-09-21
17,602588,393172,2010-09-22
18,602588,393172,2010-09-23
21,602588,393172,2010-09-26
